SeqNo,Date,UTC Time,datetime,[°C*10] LCC_CABINET_TEMP,[°C*10] LCC_CABINET_HUM,[%] LCC_UPS_BATT_LVL,[bar] HPU_SYSTEM_PRESSURE,[°C*10] HPU_OIL_TEMPERATURE,[rpm] HPU_MOTOR_SPEED,[W] HPU_MOTOR_POWER,[V] BATTERIES_VOLTAGE,[A*10] BATTERIES_CURRENT,[kWh] BATTERIES_CAPACITY,[%] BATTERIES_SOC,[A*10] CHARGER_CURRENT,FRONT_LINKS_UL_POS,FRONT_LINKS_UL_SPEED,FRONT_LINKS_UL_VALVE,FRONT_LINKS_UR_POS,FRONT_LINKS_UR_SPEED,FRONT_LINKS_UR_VALVE,FRONT_LINKS_LL_POS,FRONT_LINKS_LL_SPEED,FRONT_LINKS_LL_VALVE,FRONT_LINKS_LR_POS,FRONT_LINKS_LR_SPEED,FRONT_LINKS_LR_VALVE,[°*10] TUGGER ROTATION,[°/s*100] TUGGER ROTATION SPEED,[bar] TUGGER PRESSURE A,[bar] TUGGER PRESSURE B,[bar] TUGGER PRESSURE BRAKE,[%] TUGGER VALVE,[mm] COG LEFT POSITION,[mm*100] COG LEFT SPEED,[bar] COG LEFT BOTTOMSIDE PRESSURE,[bar] COG LEFT RODSIDE PRESSURE,[mm] COG RIGHT POSITION,[mm*100] COG RIGHT SPEED,[bar] COG RIGHT BOTTOMSIDE PRESSURE,[bar] COG RIGHT RODSIDE PRESSURE,[%] COG VALVE FEEDBACK
126574,2025-09-28,19:44:43.438,2025-09-28 19:44:43.438,231,512,100,0,239,0,0,747,120,105,99,147,523.015,0.1000123,0.4557292,522.615,0.0,0.9548611,577.19,0.0,-0.1374421,577.115,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126575,2025-09-28,19:44:43.953,2025-09-28 19:44:43.953,231,512,100,0,239,0,0,747,120,105,99,147,523.015,0.1009298,0.3833912,522.61,0.0,1.034433,577.19,0.0,-0.1157407,577.12,0.0,0.1085069,0,0,0,0,0,0,31,10,25,37,31,-12,24,36,1
126576,2025-09-28,19:44:44.466,2025-09-28 19:44:44.466,231,512,100,0,239,0,0,747,120,105,99,147,523.015,0.0,1.302083,522.61,0.0,1.128472,577.19,0.0,-0.02170139,577.12,-0.1023377,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126577,2025-09-28,19:44:44.979,2025-09-28 19:44:44.979,231,512,100,0,239,0,0,748,120,105,99,147,523.015,0.0,0.3472222,522.615,-0.1000113,1.034433,577.19,0.0,-0.1374421,577.115,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126578,2025-09-28,19:44:45.490,2025-09-28 19:44:45.490,231,512,100,0,239,0,0,748,120,105,99,147,523.015,0.1018644,0.4340278,522.61,-0.1000113,0.9476273,577.19,0.0,-0.03616898,577.115,0.0,0.2097801,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126579,2025-09-28,19:44:46.005,2025-09-28 19:44:46.005,231,512,100,0,239,0,0,748,120,105,99,146,523.015,0.0,0.354456,522.61,0.0,1.034433,577.19,0.0,-0.1302083,577.115,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126580,2025-09-28,19:44:46.517,2025-09-28 19:44:46.517,231,512,100,0,239,0,0,748,120,105,99,147,523.01,-0.1009298,0.4846644,522.61,-0.1000114,0.9620949,577.19,0.0,-0.02893518,577.115,0.0,0.2676505,0,0,0,0,0,0,31,10,25,37,31,10,24,36,1
126581,2025-09-28,19:44:47.032,2025-09-28 19:44:47.032,231,512,100,0,239,0,0,748,120,105,99,147,523.01,0.1000123,1.273148,522.615,0.1000114,1.208044,577.19,0.0,-0.1446759,577.115,0.0,0.1446759,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126582,2025-09-28,19:44:47.545,2025-09-28 19:44:47.545,231,512,100,0,239,0,0,748,120,105,99,147,523.015,0.1004691,0.4557292,522.615,0.0,0.9548611,577.19,0.0,-0.1519097,577.115,0.0,0.2459491,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126583,2025-09-28,19:44:48.056,2025-09-28 19:44:48.056,231,512,100,0,239,0,0,748,120,105,99,147,523.01,0.0,0.3689236,522.615,-0.09866583,1.034433,577.19,0.0,-0.007233796,577.115,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126584,2025-09-28,19:44:48.568,2025-09-28 19:44:48.568,231,512,100,0,239,0,0,748,119,105,99,147,523.01,0.1000123,0.4484954,522.615,0.0,0.9620949,577.19,0.0,-0.1519097,577.115,0.0,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126585,2025-09-28,19:44:49.084,2025-09-28 19:44:49.084,231,512,100,0,239,0,0,748,120,105,99,146,523.01,0.0,1.280382,522.61,-0.101394,1.0489,577.19,0.0,0.01446759,577.115,0.0,0.2097801,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126586,2025-09-28,19:44:49.597,2025-09-28 19:44:49.597,231,512,100,0,239,0,0,748,120,105,99,147,523.01,0.0,0.462963,522.615,0.100468,0.9548611,577.19,0.0,-0.1374421,577.115,0.0,0.2025463,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126587,2025-09-28,19:44:50.112,2025-09-28 19:44:50.112,231,512,100,0,239,0,0,748,120,105,99,147,523.01,0.0,0.3761574,522.615,0.0,1.034433,577.19,0.0,-0.07233796,577.115,0.0,0.08680555,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126588,2025-09-28,19:44:50.629,2025-09-28 19:44:50.629,231,512,100,0,239,0,0,748,120,105,99,147,523.01,-0.1032991,0.4701968,522.61,0.0,0.9548611,577.19,0.0,-0.02893518,577.115,0.0,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126589,2025-09-28,19:44:51.144,2025-09-28 19:44:51.144,231,512,100,0,239,0,0,748,120,105,99,146,523.015,0.09692828,0.390625,522.615,0.0,1.20081,577.19,0.0,-0.1446759,577.115,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126590,2025-09-28,19:44:51.656,2025-09-28 19:44:51.656,231,512,100,0,239,0,0,748,119,105,99,147,523.01,-0.1032991,1.367188,522.61,0.0,0.9548611,577.185,0.0,0.0,577.115,0.09054577,0.1519097,0,0,0,0,0,0,31,10,25,37,31,-11,24,36,1
126591,2025-09-28,19:44:52.170,2025-09-28 19:44:52.170,231,512,100,0,239,0,0,748,119,105,99,147,523.01,-0.1028163,0.3399884,522.61,0.1047738,1.034433,577.19,0.0,-0.1302083,577.115,0.0,0.07233796,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126592,2025-09-28,19:44:52.684,2025-09-28 19:44:52.684,231,512,100,0,239,0,0,749,119,105,99,147,523.01,0.1000124,0.4701968,522.615,-0.1000113,0.9548611,577.185,0.0,-0.02893518,577.115,0.1009294,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126593,2025-09-28,19:44:53.197,2025-09-28 19:44:53.197,231,512,100,0,239,0,0,749,119,105,99,147,523.015,0.0,0.3761574,522.615,0.1009289,1.041667,577.19,0.0,-0.1229745,577.115,0.0,0.1302083,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126594,2025-09-28,19:44:53.709,2025-09-28 19:44:53.709,231,512,100,0,239,0,0,749,120,105,99,147,523.01,0.0,1.280382,522.615,-0.09955886,1.128472,577.19,0.0,-0.02170139,577.115,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126595,2025-09-28,19:44:54.225,2025-09-28 19:44:54.225,231,512,100,0,239,0,0,749,120,105,99,147,523.01,0.0,0.354456,522.61,-0.1000114,1.034433,577.185,-0.09955992,-0.007233796,577.115,0.0,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126596,2025-09-28,19:44:54.738,2025-09-28 19:44:54.738,231,512,100,0,239,0,0,749,120,105,99,147,523.01,0.0,0.462963,522.615,0.1009289,0.9548611,577.19,0.0,-0.1519097,577.115,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126597,2025-09-28,19:44:55.248,2025-09-28 19:44:55.248,231,512,100,0,239,0,0,749,119,105,99,147,523.01,0.0,0.3689236,522.615,-0.1009289,1.041667,577.19,0.0,0.01446759,577.115,0.0,0.1229745,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126598,2025-09-28,19:44:55.760,2025-09-28 19:44:55.760,232,512,100,0,239,0,0,749,120,105,99,147,523.01,0.0,0.5063657,522.61,0.0,0.9548611,577.19,0.0,-0.1446759,577.12,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126599,2025-09-28,19:44:56.275,2025-09-28 19:44:56.275,232,512,100,0,239,0,0,749,119,105,99,147,523.01,0.0,1.280382,522.615,0.0,1.208044,577.185,0.1037865,-0.07233796,577.115,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,-10,24,36,1
126600,2025-09-28,19:44:56.789,2025-09-28 19:44:56.789,232,512,100,0,239,0,0,749,120,105,99,147,523.01,0.0,0.4701968,522.61,-0.09866593,0.9548611,577.185,0.1052764,-0.03616898,577.115,0.0,0.2387153,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126601,2025-09-28,19:44:57.305,2025-09-28 19:44:57.305,232,512,100,0,239,0,0,749,119,105,99,147,523.01,0.0,0.354456,522.61,0.0,1.034433,577.19,0.0,-0.1374421,577.11,0.0,0.07233796,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126602,2025-09-28,19:44:57.816,2025-09-28 19:44:57.816,232,512,100,0,239,0,0,749,119,105,99,147,523.01,0.0,0.4701968,522.615,0.0,0.9548611,577.19,0.0,-0.02893518,577.115,0.0,0.2242477,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126603,2025-09-28,19:44:58.329,2025-09-28 19:44:58.329,232,512,100,0,239,0,0,749,120,105,99,147,523.01,0.0,0.3689236,522.61,0.1009289,1.041667,577.19,0.0,-0.1302083,577.115,0.1009294,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126604,2025-09-28,19:44:58.844,2025-09-28 19:44:58.844,232,512,100,0,239,0,0,750,119,105,99,147,523.01,-0.1151975,1.338252,522.61,0.0,1.135706,577.185,0.0,-0.02170139,577.115,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126605,2025-09-28,19:44:59.355,2025-09-28 19:44:59.355,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.3616898,522.61,0.09955875,1.034433,577.185,0.0,-0.1446759,577.115,0.0,0.1157407,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126606,2025-09-28,19:44:59.875,2025-09-28 19:44:59.875,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.4484954,522.61,0.09822544,0.9548611,577.19,-0.09955992,-0.01446759,577.115,0.09911091,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126607,2025-09-28,19:45:00.428,2025-09-28 19:45:00.428,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.3761574,522.61,0.0,1.034433,577.19,0.0,-0.007233796,577.115,-0.1100131,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126608,2025-09-28,19:45:00.958,2025-09-28 19:45:00.958,232,512,100,0,239,0,0,750,120,105,99,147,523.01,0.0,1.316551,522.61,-0.101394,1.128472,577.185,0.0,-0.1374421,577.115,0.0,0.2748843,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126609,2025-09-28,19:45:01.470,2025-09-28 19:45:01.470,232,512,100,0,239,0,0,750,120,105,99,146,523.01,0.0,0.3616898,522.615,-0.2009362,1.034433,577.19,0.0,-0.01446759,577.115,0.09692787,0.1446759,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126610,2025-09-28,19:45:01.984,2025-09-28 19:45:01.984,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.4557292,522.615,0.0,0.9548611,577.185,0.0,-0.1591435,577.115,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126611,2025-09-28,19:45:02.497,2025-09-28 19:45:02.497,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.390625,522.61,0.0,1.034433,577.185,0.0,-0.02170139,577.115,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126612,2025-09-28,19:45:03.010,2025-09-28 19:45:03.010,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.4340278,522.615,0.0,0.9620949,577.185,-0.09866707,-0.02893518,577.115,0.0,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126613,2025-09-28,19:45:03.526,2025-09-28 19:45:03.526,232,512,100,0,239,0,0,750,120,105,99,147,523.01,0.0,1.280382,522.615,0.100468,1.20081,577.185,0.0,-0.1302083,577.12,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126614,2025-09-28,19:45:04.041,2025-09-28 19:45:04.041,232,512,100,0,239,0,0,750,120,105,99,147,523.01,0.0,0.4557292,522.61,0.0,0.9548611,577.185,0.0,-0.01446759,577.115,0.0,0.1446759,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126615,2025-09-28,19:45:04.553,2025-09-28 19:45:04.553,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.3761574,522.615,0.0,1.034433,577.19,-0.1000125,-0.1085069,577.115,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126616,2025-09-28,19:45:05.067,2025-09-28 19:45:05.067,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.4701968,522.615,0.0,0.9548611,577.19,0.09866697,-0.02893518,577.115,0.0,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126617,2025-09-28,19:45:05.580,2025-09-28 19:45:05.580,232,512,100,0,239,0,0,750,119,105,99,147,523.01,0.0,0.4701968,522.61,0.0,1.041667,577.19,-0.1000125,-0.01446759,577.115,-0.2009371,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126618,2025-09-28,19:45:06.093,2025-09-28 19:45:06.093,232,512,100,0,239,0,0,751,119,105,99,147,523.01,0.0,0.708912,522.615,0.1000114,1.14294,577.19,-0.1000125,-0.1302083,577.11,-0.110013,0.2097801,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126619,2025-09-28,19:45:06.604,2025-09-28 19:45:06.604,232,512,100,0,239,0,0,751,119,105,99,147,523.01,0.0,0.390625,522.615,-0.09911038,1.041667,577.185,0.0,-0.02170139,577.115,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126620,2025-09-28,19:45:07.119,2025-09-28 19:45:07.119,232,512,100,0,239,0,0,751,119,105,99,147,523.01,0.0,0.4918981,522.61,0.0,0.9548611,577.185,0.0,-0.1519097,577.115,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126621,2025-09-28,19:45:07.633,2025-09-28 19:45:07.633,232,512,100,0,239,0,0,751,119,105,99,133,523.005,0.0,0.3761574,522.61,0.0,1.034433,577.185,0.0,-0.01446759,577.115,0.0,0.08680555,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126622,2025-09-28,19:45:08.147,2025-09-28 19:45:08.147,232,512,100,0,239,0,0,751,106,105,99,141,523.01,0.0,1.338252,522.61,-0.1000114,1.128472,577.185,0.0,-0.1519097,577.115,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126623,2025-09-28,19:45:08.659,2025-09-28 19:45:08.659,232,512,100,0,239,0,0,751,106,105,99,147,523.01,0.0,0.3472222,522.61,0.0,1.034433,577.185,0.0,-0.02893518,577.115,0.0,0.1591435,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126624,2025-09-28,19:45:09.170,2025-09-28 19:45:09.170,232,512,100,0,239,0,0,751,119,105,99,147,523.01,0.0,0.4195602,522.61,0.0,0.9548611,577.19,0.0,-0.05787037,577.12,0.0,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126625,2025-09-28,19:45:09.750,2025-09-28 19:45:09.750,232,512,100,0,239,0,0,751,119,105,99,132,523.01,0.0,0.3978588,522.61,0.09822544,1.034433,577.19,0.09955992,-0.1157407,577.115,0.0,0.08680555,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126626,2025-09-28,19:45:10.262,2025-09-28 19:45:10.262,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,0.5063657,522.615,0.1018634,0.9548611,577.19,0.0,-0.02893518,577.115,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126627,2025-09-28,19:45:10.774,2025-09-28 19:45:10.774,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,1.265914,522.615,0.1000113,1.208044,577.185,0.0,-0.1374421,577.115,0.0,0.07957176,0,0,0,0,0,0,31,0,25,37,31,-13,24,36,1
126628,2025-09-28,19:45:11.289,2025-09-28 19:45:11.289,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,0.4484954,522.61,-0.1009289,0.9548611,577.185,0.0,-0.1446759,577.115,0.1009294,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126629,2025-09-28,19:45:11.803,2025-09-28 19:45:11.803,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,0.3689236,522.615,0.0,1.034433,577.185,0.0,-0.01446759,577.115,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126630,2025-09-28,19:45:12.317,2025-09-28 19:45:12.317,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,0.4701968,522.61,0.1000114,0.9548611,577.185,0.086625,-0.1519097,577.115,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126631,2025-09-28,19:45:12.830,2025-09-28 19:45:12.830,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,0.4340278,522.615,-0.1000114,1.179109,577.19,0.09092037,0.007233796,577.115,0.0991108,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126632,2025-09-28,19:45:13.342,2025-09-28 19:45:13.342,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,1.323785,522.61,0.100468,0.9548611,577.19,0.0,-0.1519097,577.115,0.09206113,0.2748843,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126633,2025-09-28,19:45:13.856,2025-09-28 19:45:13.856,232,512,100,0,239,0,0,751,106,105,99,132,523.005,0.0,0.3616898,522.61,0.0,1.034433,577.185,0.09955992,0.007233796,577.115,0.0,0.1157407,0,0,0,0,0,0,31,-10,25,37,31,10,24,36,1
126634,2025-09-28,19:45:14.369,2025-09-28 19:45:14.369,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.1078564,0.426794,522.615,0.0,0.9548611,577.185,0.0,-0.1519097,577.12,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126635,2025-09-28,19:45:14.884,2025-09-28 19:45:14.884,232,512,100,0,239,0,0,751,106,105,99,132,523.01,0.0,0.3110532,522.61,0.0,1.034433,577.185,0.0,0.0,577.115,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126636,2025-09-28,19:45:15.395,2025-09-28 19:45:15.395,232,512,100,0,239,0,0,752,106,105,99,132,523.005,0.0,0.4701968,522.61,0.0,1.128472,577.185,0.09911153,-0.07957176,577.115,0.0,0.2965856,0,0,0,0,0,0,31,11,25,37,31,10,24,36,1
126637,2025-09-28,19:45:15.907,2025-09-28 19:45:15.907,232,512,100,0,239,0,0,752,106,105,99,132,523.01,0.0,0.318287,522.61,0.0,1.034433,577.185,0.0,-0.1446759,577.115,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126638,2025-09-28,19:45:16.419,2025-09-28 19:45:16.419,232,512,100,0,239,0,0,752,106,105,99,132,523.01,0.0,0.4557292,522.61,-0.1009289,0.9548611,577.185,0.0,-0.02170139,577.115,0.0,0.2531829,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126639,2025-09-28,19:45:16.932,2025-09-28 19:45:16.932,232,512,100,0,239,0,0,752,106,105,99,132,523.01,0.0,0.3689236,522.61,0.1009289,1.034433,577.185,0.0,-0.1302083,577.115,-0.110013,0.07957176,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126640,2025-09-28,19:45:17.443,2025-09-28 19:45:17.443,232,512,100,0,239,0,0,752,106,105,99,117,523.01,0.0,0.4991319,522.61,0.0,0.9548611,577.185,0.09911153,-0.02893518,577.115,0.0,0.1157407,0,0,0,0,0,0,31,10,25,37,31,-15,24,36,1
126641,2025-09-28,19:45:17.955,2025-09-28 19:45:17.955,232,512,100,0,239,0,0,752,93,105,99,117,523.01,0.0,1.251447,522.61,0.0,1.208044,577.185,0.0,-0.007233796,577.115,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126642,2025-09-28,19:45:18.466,2025-09-28 19:45:18.466,232,512,100,0,239,0,0,752,93,105,99,132,523.005,0.0,0.462963,522.61,0.1000113,0.9548611,577.185,0.0,-0.1591435,577.115,0.0,0.2387153,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126643,2025-09-28,19:45:18.978,2025-09-28 19:45:18.978,232,512,100,0,239,0,0,752,106,105,99,120,523.01,0.0,0.390625,522.615,0.0,1.034433,577.185,0.0,-0.007233796,577.115,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
126644,2025-09-28,19:45:19.494,2025-09-28 19:45:19.494,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.0,0.4774306,522.61,0.0,0.9548611,577.19,0.09692837,-0.1591435,577.115,0.0,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126645,2025-09-28,19:45:20.006,2025-09-28 19:45:20.006,232,512,100,0,239,0,0,752,93,105,99,117,523.01,0.1000123,0.390625,522.615,0.0,1.034433,577.185,0.0,0.0,577.115,0.0,0.1229745,0,0,0,0,0,0,31,10,25,37,31,10,24,36,1
126646,2025-09-28,19:45:20.519,2025-09-28 19:45:20.519,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.1000123,1.316551,522.615,0.0,1.128472,577.185,0.0,-0.1591435,577.115,0.0,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126647,2025-09-28,19:45:21.038,2025-09-28 19:45:21.038,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.0,0.3616898,522.61,0.0,1.034433,577.185,0.0,0.007233796,577.115,0.1000119,0.1302083,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126648,2025-09-28,19:45:21.550,2025-09-28 19:45:21.550,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.1000123,0.4701968,522.61,0.0,0.9548611,577.185,0.0,-0.1157407,577.115,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126649,2025-09-28,19:45:22.064,2025-09-28 19:45:22.064,232,512,100,0,239,0,0,752,93,105,99,117,523.01,0.0,0.3689236,522.61,0.0,1.034433,577.185,0.0,-0.1374421,577.115,0.0,0.1663773,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126650,2025-09-28,19:45:22.575,2025-09-28 19:45:22.575,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.0,1.323785,522.615,0.0,0.9620949,577.185,0.0,-0.02170139,577.115,0.0,0.2676505,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126651,2025-09-28,19:45:23.088,2025-09-28 19:45:23.088,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.0,0.2821181,522.61,0.0,1.128472,577.185,0.0,-0.1374421,577.115,0.0,0.1157407,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126652,2025-09-28,19:45:23.599,2025-09-28 19:45:23.599,232,512,100,0,239,0,0,752,93,105,99,117,523.005,-0.1028165,0.4484954,522.61,-0.1023372,0.9548611,577.185,0.0,-0.02893518,577.12,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
126653,2025-09-28,19:45:24.113,2025-09-28 19:45:24.113,232,512,100,0,239,0,0,752,93,105,99,117,523.01,0.0,0.3472222,522.61,0.0,1.041667,577.185,0.0,-0.1157407,577.115,0.0,0.1374421,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126654,2025-09-28,19:45:24.626,2025-09-28 19:45:24.626,232,512,100,0,239,0,0,752,93,105,99,117,523.005,0.1000124,0.4701968,522.61,0.0,0.9548611,577.185,0.0,-0.1446759,577.115,0.1083873,0.2387153,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126655,2025-09-28,19:45:25.140,2025-09-28 19:45:25.140,232,512,100,0,239,0,0,752,93,105,99,117,523.01,0.0,1.236979,522.61,0.1000113,1.186343,577.185,0.0,-0.01446759,577.115,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,-11,24,36,1
126656,2025-09-28,19:45:25.653,2025-09-28 19:45:25.653,232,511,100,0,239,0,0,752,93,105,99,117,523.01,0.0,0.4484954,522.61,-0.09955886,0.9476273,577.185,0.0,-0.1519097,577.11,0.0,0.1663773,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126657,2025-09-28,19:45:26.168,2025-09-28 19:45:26.168,232,511,100,0,239,0,0,752,93,105,99,117,523.01,0.0,0.354456,522.61,0.0,1.034433,577.185,0.0,-0.007233796,577.115,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126658,2025-09-28,19:45:26.680,2025-09-28 19:45:26.680,232,511,100,0,239,0,0,752,93,105,99,117,523.01,-0.1009298,0.4412616,522.61,0.0,0.9548611,577.185,0.0,-0.1446759,577.115,-0.08980659,0.1736111,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126659,2025-09-28,19:45:27.193,2025-09-28 19:45:27.193,232,511,100,0,239,0,0,752,93,105,99,117,523.005,0.0,0.3833912,522.615,0.0,1.041667,577.185,0.0,-0.01446759,577.115,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126660,2025-09-28,19:45:27.705,2025-09-28 19:45:27.705,232,511,100,0,239,0,0,752,93,105,99,117,523.01,0.0,1.338252,522.61,0.09866583,1.128472,577.185,0.0,-0.1302083,577.115,0.0,0.2531829,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126661,2025-09-28,19:45:28.220,2025-09-28 19:45:28.220,232,511,100,0,239,0,0,752,93,105,99,117,523.005,0.0,0.354456,522.615,0.1000113,1.034433,577.185,0.0,-0.1085069,577.115,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126662,2025-09-28,19:45:28.733,2025-09-28 19:45:28.733,232,511,100,0,239,0,0,752,93,105,99,102,523.01,0.0,0.4701968,522.61,0.0,0.9476273,577.185,0.0,-0.03616898,577.115,0.0,0.2314815,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126663,2025-09-28,19:45:29.244,2025-09-28 19:45:29.244,232,511,100,0,239,0,0,752,80,105,99,117,523.005,0.0,0.3472222,522.61,-0.1000113,1.034433,577.185,0.0,-0.1374421,577.115,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126664,2025-09-28,19:45:29.757,2025-09-28 19:45:29.757,232,511,100,0,239,0,0,752,93,105,99,106,523.005,0.0,1.114005,522.61,0.0,0.9548611,577.185,0.0,-0.02170139,577.115,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,-10,24,36,1
